2;3;1;1075;SURF;SURF;FlannBased;SVM;87144;15;273.1;42.09;0.119622;572;462;8;32;9;61;571;11;540;11;3;6;572;12;9;544;6;1;572;30;3;8;511;20;572;85;8;10;9;460;
1;2;3;1100;SURF;SURF;FlannBased;SVM;86543;15;275.22;43.2;0.116125;572;466;11;26;7;62;572;9;545;10;2;6;572;15;12;533;8;4;572;29;2;3;524;14;571;76;9;14;13;459;
1;3;2;1100;SURF;SURF;FlannBased;SVM;86981;15;274.51;42.4;0.117873;571;489;8;24;5;45;572;12;532;19;4;5;572;17;9;537;5;4;572;26;6;9;516;15;572;100;10;7;7;448;
2;3;1;1100;SURF;SURF;FlannBased;SVM;87144;15;275.04;42.33;0.104932;572;470;11;19;11;61;571;10;545;6;3;7;572;12;7;548;2;3;572;33;5;5;518;11;572;77;3;11;3;478;
1;2;3;1125;SURF;SURF;FlannBased;SVM;86543;15;274.72;42.58;0.116474;572;460;6;21;8;77;572;10;538;16;2;6;572;12;11;540;3;6;572;18;4;9;525;16;571;85;10;6;7;463;
1;3;2;1125;SURF;SURF;FlannBased;SVM;86981;15;277.82;42.47;0.116474;571;479;8;31;6;47;572;12;535;14;6;5;572;14;12;538;4;4;572;27;5;8;512;20;572;83;11;8;8;462;
2;3;1;1125;SURF;SURF;FlannBased;SVM;87144;15;276.98;42.26;0.109129;572;488;11;23;5;45;571;12;545;7;3;4;572;12;13;543;3;1;572;30;5;4;517;16;572;88;5;16;9;454;
1;2;3;1150;SURF;SURF;FlannBased;SVM;86543;15;277.74;42.8;0.114376;572;473;9;23;8;59;572;8;541;15;3;5;572;17;16;535;2;2;572;26;1;8;529;8;571;87;6;16;8;454;
1;3;2;1150;SURF;SURF;FlannBased;SVM;86981;15;279.06;43.12;0.120672;571;466;9;30;8;58;572;12;533;20;4;3;572;16;8;540;3;5;572;26;4;15;507;20;572;84;3;8;9;468;
2;3;1;1150;SURF;SURF;FlannBased;SVM;87144;15;280.35;43.01;0.10738;572;461;8;24;6;73;571;9;548;7;0;7;572;14;11;543;2;2;572;32;6;5;513;16;572;69;1;9;6;487;
1;2;3;1175;SURF;SURF;FlannBased;SVM;86543;15;285.48;91.88;0.110178;572;458;11;31;11;61;572;9;539;12;5;7;572;9;13;541;6;3;572;30;2;4;528;8;571;78;4;9;2;478;
1;3;2;1175;SURF;SURF;FlannBased;SVM;86981;15;691.23;45.03;0.111228;571;474;12;25;10;50;572;9;537;17;3;6;572;12;8;544;3;5;572;22;3;11;513;23;572;84;5;5;5;473;
2;3;1;1175;SURF;SURF;FlannBased;SVM;87144;15;269.26;43.91;0.103183;572;474;13;26;7;52;571;9;539;12;4;7;572;7;11;549;4;1;572;26;2;6;524;14;572;66;8;11;9;478;
